=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.11.13 15:32:57 =~=~=~=~=~=~=~=~=~=~=~=
24,4,6292
40,7,6303
55,9,6315
70,12,6327
85,15,6339
99,17,6351
112,20,6365
123,22,6377
133,23,6390
141,25,6405
146,26,6418
148,26,6455
147,26,6461
146,26,6465
143,25,6474
138,24,6486
130,23,6500
121,21,6512
109,19,6526
96,17,6540
83,14,6552
69,12,6564
54,9,6577
40,7,6588
25,4,6600
10,1,6611
-4,0,6623
-18,-3,6634
-35,-6,6647
-51,-9,6661
-66,-11,6674
-82,-14,6689
-95,-17,6704
-107,-19,6718
-118,-21,6733
-125,-22,6750
-130,-23,6765
-132,-23,6780
-133,-23,6796
-130,-23,6811
-124,-22,6828
-115,-20,6843
-105,-18,6858
-93,-16,6874
-79,-14,6889
-65,-11,6903
-49,-8,6918
-34,-6,6931
-19,-3,6944
-3,0,6959
11,1,6970
24,4,6981
37,6,6993
49,8,7005
61,10,7016
72,12,7028
83,14,7041
93,16,7054
101,18,7066
108,19,7079
114,20,7095
117,21,7106
117,21,7139
116,20,7145
115,20,7150
112,20,7160
106,19,7176
100,18,7187
91,16,7202
83,14,7214
73,13,7226
62,11,7238
51,9,7250
40,7,7262
28,5,7274
16,2,7285
5,0,7297
-5,0,7307
-17,-3,7318
-30,-5,7331
-42,-7,7345
-54,-9,7359
-66,-11,7372
-76,-13,7387
-85,-15,7401
-93,-16,7416
-98,-17,7431
-102,-18,7445
-104,-18,7460
-104,-18,7476
-102,-18,7492
-97,-17,7507
-91,-16,7522
-84,-15,7536
-75,-13,7552
-65,-11,7566
-54,-9,7580
-43,-7,7593
-32,-5,7607
-20,-3,7621
-8,-1,7634
4,0,7647
13,2,7657
23,4,7668
33,5,7681
42,7,7692
51,9,7704
58,10,7714
66,11,7728
73,13,7740
79,14,7753
83,14,7764
87,15,7781
89,16,7797
88,15,7821
87,15,7828
86,15,7833
84,15,7841
80,14,7854
76,13,7865
70,12,7877
64,11,7889
56,10,7903
48,8,7915
40,7,7927
32,5,7938
24,4,7949
15,2,7960
6,1,7972
-1,0,7982
-9,-1,7993
-19,-3,8005
-28,-5,8019
-37,-6,8033
-45,-8,8046
-53,-9,8059
-60,-10,8073
-66,-11,8088
-70,-12,8102
-74,-13,8117
-75,-13,8131
-76,-13,8145
-75,-13,8161
-73,-13,8175
-69,-12,8189
-65,-11,8204
-59,-10,8219
-52,-9,8233
-45,-8,8247
-38,-6,8260
-30,-5,8273
-21,-3,8288
-13,-2,8301
-4,0,8314
4,0,8327
11,1,8338
18,3,8349
24,4,8359
31,5,8372
37,6,8384
42,7,8394
47,8,8407
51,9,8417
55,9,8430
58,10,8443
60,10,8455
60,10,8492
59,10,8502
58,10,8509
57,10,8515
56,10,8520
54,9,8528
51,9,8540
47,8,8552
43,7,8563
39,7,8573
34,6,8585
29,5,8596
23,4,8608
18,3,8619
12,2,8630
6,1,8642
1,0,8651
-4,0,8662
-10,-1,8673
-16,-2,8687
-22,-3,8700
-28,-5,8714
-33,-5,8727
-38,-6,8740
-42,-7,8755
-45,-8,8768
-47,-8,8781
-49,-8,8795
-50,-9,8808
-50,-9,8822
-50,-9,8836
-48,-8,8849
-46,-8,8862
-44,-7,8876
-40,-7,8890
-36,-6,8903
-32,-5,8916
-27,-4,8930
-22,-3,8943
-17,-3,8957
-12,-2,8971
-6,-1,8984
-1,0,8996
4,0,9009
8,1,9020
12,2,9030
16,2,9042
20,3,9055
23,4,9065
26,4,9077
29,5,9091
31,5,9102
33,5,9117
34,6,9127
33,5,9166
32,5,9180
31,5,9189
30,5,9197
29,5,9204
28,5,9210
27,4,9216
26,4,9222
25,4,9227
23,4,9236
20,3,9249
17,3,9262
14,2,9273
11,1,9284
8,1,9294
5,0,9306
2,0,9316
-1,0,9327
-3,0,9334
-6,-1,9347
-9,-1,9359
-12,-2,9371
-15,-2,9384
-18,-3,9398
-21,-3,9412
-22,-3,9425
-24,-4,9439
-25,-4,9452
-26,-4,9465
-26,-4,9480
-26,-4,9493
-25,-4,9506
-25,-4,9520
-24,-4,9533
-23,-4,9547
-21,-3,9561
-19,-3,9574
-17,-3,9587
-15,-2,9601
-12,-2,9615
-10,-1,9628
-8,-1,9641
-6,-1,9654
-4,0,9666
-2,0,9678
1,0,9693
3,0,9707
4,0,9713
5,0,9722
7,1,9741
8,1,9751
9,1,9764
10,1,9784
9,1,9868
8,1,9889
7,1,9906
6,1,9922
5,0,9935
4,0,9951
3,0,9965
2,0,9981
1,0,9997
0,0,10015
-1,0,10034
-1,0,10034
-1,0,10034
-1,0,10035
-1,0,10035
-1,0,10036
-1,0,10041
-1,0,10053
-2,0,10065
-2,0,10078
-3,0,10090
-3,0,10103
-3,0,10116
-3,0,10128
-3,0,10140
-3,0,10152
-3,0,10166
-3,0,10178
-3,0,10190
-3,0,10203
-3,0,10215
-3,0,10228
-3,0,10241
-3,0,10253
-3,0,10265
-3,0,10277
-3,0,10290
-3,0,10303
-3,0,10315
-3,0,10328
-3,0,10340
-3,0,10352
-3,0,10365
-3,0,10378
-3,0,10390
-3,0,10402
-3,0,10415
-3,0,10428
-3,0,10440
-3,0,10452
-3,0,10465
-3,0,10477
-3,0,10489
-3,0,10503
-3,0,10515
-3,0,10527
-3,0,10540
-3,0,10552
-3,0,10565
-3,0,10577
-3,0,10590
-3,0,10602
-3,0,10614
-3,0,10628
-3,0,10640
-3,0,10652
-3,0,10664
-3,0,10677
-3,0,10689
-3,0,10702
-3,0,10715
-3,0,10727
-3,0,10739
-3,0,10752
-3,0,10765
-3,0,10777
-3,0,10789
-3,0,10802
-3,0,10814
-3,0,10827
-3,0,10840
-3,0,10852
-3,0,10864
-3,0,10876
-3,0,10889
-3,0,10902
-3,0,10914
-3,0,10927
-3,0,10939
-3,0,10951
-3,0,10964
-3,0,10977
-3,0,10989
-3,0,11001
-3,0,11014
-3,0,11027
-3,0,11039
-3,0,11052
-3,0,11064
-3,0,11076
-3,0,11088
-3,0,11102
-3,0,11114
-3,0,11126
-3,0,11139
-3,0,11151
-3,0,11164
-3,0,11176
-3,0,11189
-3,0,11201
-3,0,11213
-3,0,11227
-3,0,11239
-3,0,11251
-3,0,11264
-3,0,11276
-3,0,11288
-3,0,11301
-3,0,11314
-3,0,11326
-3,0,11338
-3,0,11351
-3,0,11364
-3,0,11376
-3,0,11388
-3,0,11401
-3,0,11413
-3,0,11426
-3,0,11439
-3,0,11451
-3,0,11463
-3,0,11475
-3,0,11488
-3,0,11501
-3,0,11513
-3,0,11526
-3,0,11538
-3,0,11550
-3,0,11564
-3,0,11576
-3,0,11588
-3,0,11600
-3,0,11613
-3,0,11626
-3,0,11638
-3,0,11651
-3,0,11663
-3,0,11675
-3,0,11687
-3,0,11701
-3,0,11713
-3,0,11725
-3,0,11738
-3,0,11750
-3,0,11763
-3,0,11776
-3,0,11788
-3,0,11800
-3,0,11812
-3,0,11826
-3,0,11838
-3,0,11850
-3,0,11863
-3,0,11875
-3,0,11887
-3,0,11900
-3,0,11913
-3,0,11925
-3,0,11937
-3,0,11950
-3,0,11963
-3,0,11975
-3,0,11987
-3,0,12000
-3,0,12012
-3,0,12025
-3,0,12038
-3,0,12050
-3,0,12062
-3,0,12075
-3,0,12087
-3,0,12100
-3,0,12112
-3,0,12125
-3,0,12137
-3,0,12149
-3,0,12163
-3,0,12175
-3,0,12187
-3,0,12199
-3,0,12212
-3,0,12225
-3,0,12237
-3,0,12250
-3,0,12262
-3,0,12274
-3,0,12286
-3,0,12300
-3,0,12312
-3,0,12324
-3,0,12337
-3,0,12349
-3,0,12362
-3,0,12375
-3,0,12387
-3,0,12399
-3,0,12411
-3,0,12425
-3,0,12437
-3,0,12449
-3,0,12462
-3,0,12474
-3,0,12486
-3,0,12499
-3,0,12512
-3,0,12524
-3,0,12536
-3,0,12549
-3,0,12562
-3,0,12574
-3,0,12587
-3,0,12599
-3,0,12611
-3,0,12624
-3,0,12637
-3,0,12649
-3,0,12661
-3,0,12674
-3,0,12686
-3,0,12699
-3,0,12711
-3,0,12724
-3,0,12736
-3,0,12748
-3,0,12762
-3,0,12774
-3,0,12786
-3,0,12798
-3,0,12811
-3,0,12824
-3,0,12836
-3,0,12849
-3,0,12861
-3,0,12873
-3,0,12886
-3,0,12899
-3,0,12911
-3,0,12923
-3,0,12936
-3,0,12948
-3,0,12961
-3,0,12974
-3,0,12986
-3,0,12998
-3,0,13010
-3,0,13024
-3,0,13036
-3,0,13048
-3,0,13061
-3,0,13073
-3,0,13085
-3,0,13099
-3,0,13111
-3,0,13123
-3,0,13135
-3,0,13148
-3,0,13161
-3,0,13173
-3,0,13186
-3,0,13198
-3,0,13210
-3,0,13223
-3,0,13236
-3,0,13248
-3,0,13260
-3,0,13273
-3,0,13285
-3,0,13298
-3,0,13310
-3,0,13323
-3,0,13335
-3,0,13347
-3,0,13361
-3,0,13373
-3,0,13385
-3,0,13398
-3,0,13410
-3,0,13423
-3,0,13435
-3,0,13448
-3,0,13460
-3,0,13472
-3,0,13485
-3,0,13498
-3,0,13510
-3,0,13522
-3,0,13535
-3,0,13547
-3,0,13560
-3,0,13573
-3,0,13585
-3,0,13597
-3,0,13609
-3,0,13623
-3,0,13635
-3,0,13647
-3,0,13660
-3,0,13672
-3,0,13684
-3,0,13698
-3,0,13710
-3,0,13722
-3,0,13734
-3,0,13747
-3,0,13760
-3,0,13772
-3,0,13785
-3,0,13797
-3,0,13809
-3,0,13822
-3,0,13835
-3,0,13847
-3,0,13859
-3,0,13872
-3,0,13884
-3,0,13897
-3,0,13910
-3,0,13922
-3,0,13934
-3,0,13946
-3,0,13960
-3,0,13972
-3,0,13984
-3,0,13997
-3,0,14009
-3,0,14022
-3,0,14034
-3,0,14047
-3,0,14059
-3,0,14071
-3,0,14084
-3,0,14097
-3,0,14109
-3,0,14121
-3,0,14134
-3,0,14146
-3,0,14159
-3,0,14172
-3,0,14184
-3,0,14196
-3,0,14209
-3,0,14222
-3,0,14234
-3,0,14246
-3,0,14259
-3,0,14271
-3,0,14283
-3,0,14297
-3,0,14309
-3,0,14321
-3,0,14333
-3,0,14346
-3,0,14359
-3,0,14371
-3,0,14384
-3,0,14396
-3,0,14408
-3,0,14422
-3,0,14434
-3,0,14446
-3,0,14458
-3,0,14471
-3,0,14483
-3,0,14496
-3,0,14509
-3,0,14521
-3,0,14533
-3,0,14545
-3,0,14559
-3,0,14571
-3,0,14583
-3,0,14596
-3,0,14608
-3,0,14621
-3,0,14633
-3,0,14646
-3,0,14658
-3,0,14670
-3,0,14683
-3,0,14696
-3,0,14708
-3,0,14721
-3,0,14733
-3,0,14745
-3,0,14758
-3,0,14771
-3,0,14783
-3,0,14795
-3,0,14808
-3,0,14821
-3,0,14833
-3,0,14845
-3,0,14858
-3,0,14870
-3,0,14882
-3,0,14896
-3,0,14908
-3,0,14920
-3,0,14932
-3,0,14945
-3,0,14958
-3,0,14970
-3,0,14983
-3,0,14995
-3,0,15007
-3,0,15021
-3,0,15033
-3,0,15045
-3,0,15057
-3,0,15070
-3,0,15082
-3,0,15095
-3,0,15108
-3,0,15120
-3,0,15132
-3,0,15144
-3,0,15158
-3,0,15170
-3,0,15182
-3,0,15195
-3,0,15207
-3,0,15220
-3,0,15233
-3,0,15245
-3,0,15257
-3,0,15269
-3,0,15282
-3,0,15295
-3,0,15307
-3,0,15320
-3,0,15332
-3,0,15344
-3,0,15357
-3,0,15370
-3,0,15382
-3,0,15394
-3,0,15407
-3,0,15420
-3,0,15432
-3,0,15444
-3,0,15457
-3,0,15469
-3,0,15481
-3,0,15495
-3,0,15507
-3,0,15519
-3,0,15532
-3,0,15544
-3,0,15557
-3,0,15569
-3,0,15582
-3,0,15594
-3,0,15606
-3,0,15620
-3,0,15632
-3,0,15644
-3,0,15656
-3,0,15669
-3,0,15681
-3,0,15694
-3,0,15707
-3,0,15719
-3,0,15731
-3,0,15744
-3,0,15757
-3,0,15769
-3,0,15781
-3,0,15794
-3,0,15806
-3,0,15819
-3,0,15832
-3,0,15844
-3,0,15856
-3,0,15868
-3,0,15881
-3,0,15894
-3,0,15906
-3,0,15919
-3,0,15931
-3,0,15943
-3,0,15956
-3,0,15969
-3,0,15981
-3,0,15993
-3,0,16006
-3,0,16019
-3,0,16031
-3,0,16044
-3,0,16056
-3,0,16068
-3,0,16080
-3,0,16094
-3,0,16106
-3,0,16118
-3,0,16131
-3,0,16143
-3,0,16156
-3,0,16168
-3,0,16181
-3,0,16193
-3,0,16205
-3,0,16219
-3,0,16231
-3,0,16243
-3,0,16256
-3,0,16268
-3,0,16280
-3,0,16293
-3,0,16306
-3,0,16318
-3,0,16330
-3,0,16343
-3,0,16356
-3,0,16368
-3,0,16380
-3,0,16393
-3,0,16405
-3,0,16418
-3,0,16431
-3,0,16443
-3,0,16455
-3,0,16467
-3,0,16480
-3,0,16493
-3,0,16505
-3,0,16518
-3,0,16530
-3,0,16542
-3,0,16556
-3,0,16568
-
