=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.11.13 15:43:34 =~=~=~=~=~=~=~=~=~=~=~=
318,57,2144
326,58,2157
329,59,2170
327,58,2185
320,57,2198
309,55,2211
297,53,2225
283,50,2238
270,48,2252
258,46,2266
245,44,2279
233,41,2293
221,39,2306
207,37,2321
194,34,2333
179,32,2348
164,29,2361
148,26,2374
132,23,2387
116,20,2401
101,18,2414
86,15,2428
74,13,2441
63,11,2453
54,9,2466
48,8,2478
44,7,2492
45,8,2508
46,8,2512
51,9,2523
60,10,2534
74,13,2547
91,16,2560
110,19,2572
131,23,2585
151,27,2598
168,30,2613
182,32,2626
193,34,2639
203,36,2654
211,37,2667
218,39,2679
224,40,2694
229,41,2707
234,42,2723
237,42,2736
239,43,2748
239,43,2793
238,42,2801
237,42,2807
236,42,2813
235,42,2819
232,41,2831
228,41,2843
223,40,2856
217,39,2869
209,37,2884
200,36,2896
189,34,2911
176,31,2923
160,28,2937
142,25,2950
122,21,2964
102,18,2977
86,15,2991
74,13,3003
66,11,3016
61,10,3035
62,11,3048
63,11,3053
68,12,3066
74,13,3078
82,14,3091
92,16,3104
102,18,3116
114,20,3130
126,22,3143
139,25,3156
151,27,3170
164,29,3183
177,31,3196
190,34,3211
203,36,3224
217,39,3237
231,41,3251
246,44,3264
260,46,3277
274,49,3291
285,51,3304
293,52,3318
297,53,3332
297,53,3345
293,52,3358
285,51,3372
273,49,3386
260,46,3399
243,43,3412
225,40,3426
206,37,3439
185,33,3453
164,29,3467
142,25,3480
119,21,3494
97,17,3508
77,13,3520
57,10,3533
40,7,3546
27,4,3557
16,2,3568
8,1,3579
3,0,3590
0,0,3601
1,0,3615
3,0,3624
6,1,3632
12,2,3643
20,3,3653
31,5,3665
43,7,3676
58,10,3688
76,13,3700
96,17,3713
117,21,3725
142,25,3738
168,30,3752
193,34,3765
218,39,3779
241,43,3792
261,46,3806
280,50,3819
295,53,3832
307,55,3847
316,56,3860
321,57,3873
323,58,3887
322,57,3900
317,57,3914
308,55,3928
297,53,3941
282,50,3954
265,47,3968
246,44,3982
227,40,3995
207,37,4009
188,33,4022
169,30,4036
151,27,4049
133,23,4063
117,21,4077
103,18,4090
90,16,4104
80,14,4117
73,13,4128
67,12,4144
66,11,4170
67,12,4175
68,12,4179
72,12,4191
79,14,4204
86,15,4216
95,17,4229
104,18,4241
114,20,4255
124,22,4269
133,23,4282
142,25,4294
152,27,4310
160,28,4322
169,30,4336
177,31,4350
184,33,4364
190,34,4376
195,35,4389
199,35,4405
199,35,4431
198,35,4439
197,35,4444
193,34,4457
188,33,4471
182,32,4487
178,32,4498
174,31,4512
171,30,4530
172,30,4563
173,31,4575
174,31,4584
175,31,4591
176,31,4599
177,31,4606
179,32,4622
181,32,4638
182,32,4646
184,33,4661
186,33,4675
189,34,4691
191,34,4701
195,35,4715
199,35,4728
203,36,4741
208,37,4757
211,37,4768
213,38,4782
212,38,4806
211,37,4811
208,37,4823
202,36,4837
196,35,4849
187,33,4864
178,32,4877
169,30,4889
158,28,4903
148,26,4917
137,24,4930
126,22,4944
116,20,4958
106,19,4971
97,17,4984
89,16,4998
82,14,5011
77,13,5024
74,13,5036
74,13,5065
75,13,5069
76,13,5073
80,14,5085
87,15,5098
95,17,5110
104,18,5122
117,21,5136
130,23,5148
145,26,5163
160,28,5176
177,31,5190
193,34,5203
208,37,5216
223,40,5230
237,42,5243
249,44,5257
258,46,5270
266,47,5283
271,48,5297
274,49,5311
275,49,5324
274,49,5338
270,48,5351
264,47,5364
256,46,5379
245,44,5392
233,41,5406
221,39,5420
208,37,5432
194,34,5446
180,32,5459
166,29,5474
153,27,5487
141,25,5500
129,23,5515
119,21,5528
111,19,5541
104,18,5555
99,17,5568
95,17,5584
95,17,5620
96,17,5626
97,17,5632
98,17,5637
100,18,5644
104,18,5657
109,19,5670
114,20,5683
120,21,5697
126,22,5710
133,23,5725
139,25,5738
145,26,5750
152,27,5766
157,28,5778
163,29,5792
168,30,5807
172,30,5820
176,31,5834
179,32,5849
181,32,5861
183,32,5875
185,33,5895
186,33,5905
187,33,5915
189,34,5933
190,34,5942
192,34,5956
194,34,5970
196,35,5985
198,35,6000
200,36,6016
201,36,6024
203,36,6043
204,36,6056
205,36,6072
204,36,6123
203,36,6135
202,36,6144
201,36,6150
200,36,6155
199,35,6160
198,35,6164
196,35,6172
192,34,6184
187,33,6198
181,32,6211
175,31,6223
167,30,6239
160,28,6251
152,27,6265
144,25,6279
136,24,6292
129,23,6305
122,21,6319
115,20,6334
110,19,6347
106,19,6360
102,18,6376
100,18,6392
101,18,6419
102,18,6425
103,18,6430
106,19,6441
110,19,6454
116,20,6468
123,22,6481
131,23,6496
139,25,6508
148,26,6521
158,28,6536
167,30,6548
177,31,6562
186,33,6576
195,35,6590
203,36,6604
210,37,6618
216,38,6631
221,39,6645
225,40,6661
227,40,6673
228,41,6684
227,40,6710
226,40,6718
224,40,6729
221,39,6740
218,39,6752
213,38,6766
208,37,6778
202,36,6793
196,35,6806
190,34,6818
183,32,6834
177,31,6846
170,30,6860
164,29,6874
158,28,6887
152,27,6900
147,26,6914
142,25,6927
137,24,6942
133,23,6957
130,23,6969
127,22,6984
125,22,6999
123,22,7020
124,22,7055
125,22,7069
126,22,7079
127,22,7087
128,23,7094
129,23,7100
130,23,7106
132,23,7116
135,24,7131
139,25,7146
142,25,7157
146,26,7172
150,27,7185
154,27,7197
159,28,7213
163,29,7225
168,30,7240
172,30,7251
177,31,7266
182,32,7281
186,33,7293
190,34,7307
194,34,7321
198,35,7335
201,36,7349
204,36,7363
206,37,7376
208,37,7396
207,37,7430
206,37,7442
205,36,7450
204,36,7457
203,36,7462
202,36,7469
199,35,7482
195,35,7497
191,34,7511
187,33,7523
182,32,7536
177,31,7549
172,30,7563
166,29,7577
161,28,7589
155,27,7605
150,27,7617
145,26,7630
140,25,7645
136,24,7658
132,23,7672
129,23,7686
126,22,7703
125,22,7711
125,22,7763
126,22,7772
127,22,7780
128,23,7785
129,23,7791
130,23,7796
133,23,7810
136,24,7821
140,25,7835
144,25,7847
148,26,7860
153,27,7874
158,28,7887
163,29,7901
168,30,7915
173,31,7929
178,32,7944
182,32,7956
186,33,7969
189,34,7982
193,34,7999
195,35,8009
197,35,8024
199,35,8043
198,35,8085
197,35,8099
196,35,8109
195,35,8117
194,34,8124
193,34,8131
192,34,8137
190,34,8148
188,33,8159
185,33,8173
182,32,8185
179,32,8198
175,31,8213
171,30,8228
168,30,8239
164,29,8254
160,28,8268
157,28,8281
154,27,8292
150,27,8309
147,26,8324
145,26,8334
142,25,8351
140,25,8366
139,25,8374
137,24,8400
138,24,8457
139,25,8467
140,25,8476
141,25,8483
142,25,8491
143,25,8497
144,25,8503
145,26,8508
146,26,8514
148,26,8523
151,27,8538
154,27,8551
157,28,8563
161,28,8579
164,29,8591
168,30,8607
171,30,8620
174,31,8633
177,31,8646
180,32,8662
182,32,8673
184,33,8686
186,33,8701
188,33,8725
187,33,8781
186,33,8797
185,33,8807
184,33,8817
183,32,8825
182,32,8833
181,32,8840
180,32,8847
179,32,8852
178,32,8858
177,31,8864
175,31,8875
172,30,8891
169,30,8905
167,30,8914
164,29,8929
161,28,8943
158,28,8957
155,27,8973
153,27,8984
151,27,8995
149,26,9009
147,26,9024
145,26,9044
144,25,9061
145,26,9112
146,26,9132
147,26,9144
148,26,9156
149,26,9165
150,27,9175
151,27,9182
152,27,9190
153,27,9197
154,27,9204
155,27,9210
156,28,9217
158,28,9229
160,28,9241
162,29,9252
165,29,9270
167,30,9282
169,30,9294
171,30,9307
173,31,9321
175,31,9336
177,31,9354
178,32,9365
179,32,9379
180,32,9403
179,32,9461
178,32,9478
177,31,9492
176,31,9503
175,31,9515
174,31,9524
173,31,9533
172,30,9541
171,30,9550
170,30,9559
169,30,9567
168,30,9574
167,30,9581
166,29,9589
165,29,9596
164,29,9605
162,29,9620
160,28,9636
159,28,9646
157,28,9665
156,28,9676
155,27,9690
154,27,9705
153,27,9734
154,27,9800
155,27,9820
156,28,9837
157,28,9850
158,28,9864
159,28,9875
160,28,9887
161,28,9897
162,29,9909
163,29,9918
164,29,9929
165,29,9939
166,29,9951
167,30,9961
168,30,9973
169,30,9986
170,30,10001
171,30,10018
172,30,10047
171,30,10139
170,30,10164
169,30,10184
168,30,10201
167,30,10218
166,29,10232
165,29,10249
164,29,10264
163,29,10281
162,29,10300
161,28,10323
160,28,10362
161,28,10471
162,29,10509
163,29,10537
164,29,10565
165,29,10594
166,29,10644
165,29,10859
